Beijing,Chengdu,Guangzhou,Shanghai,Shenyang
29,NaN,NaN,NaN,NaN
36,NaN,NaN,NaN,NaN
43,NaN,NaN,NaN,NaN
37,NaN,NaN,NaN,NaN
87,NaN,NaN,NaN,NaN
126,NaN,NaN,NaN,NaN
154,NaN,NaN,NaN,NaN
226,NaN,NaN,NaN,NaN
250,NaN,NaN,NaN,NaN
279,NaN,NaN,NaN,NaN
326,NaN,NaN,NaN,NaN
81,NaN,NaN,NaN,NaN
37,NaN,NaN,NaN,NaN
56,NaN,NaN,NaN,NaN
144,NaN,NaN,NaN,NaN
148,NaN,NaN,NaN,NaN
115,NaN,NaN,NaN,NaN
63,NaN,NaN,NaN,NaN
98,NaN,NaN,NaN,NaN
117,NaN,NaN,NaN,NaN
340,NaN,NaN,NaN,NaN
342,NaN,NaN,NaN,NaN
121,NaN,NaN,NaN,NaN
140,NaN,NaN,NaN,NaN
415,NaN,NaN,NaN,NaN
295,NaN,NaN,NaN,NaN
269,NaN,NaN,NaN,NaN
267,NaN,NaN,NaN,NaN
218,NaN,NaN,NaN,NaN
185,NaN,NaN,NaN,NaN
11,NaN,NaN,NaN,NaN
69,NaN,NaN,NaN,NaN
78,NaN,NaN,NaN,NaN
23,NaN,NaN,NaN,NaN
82,NaN,NaN,NaN,NaN
207,NaN,NaN,NaN,NaN
161,NaN,NaN,NaN,NaN
196,NaN,NaN,NaN,NaN
190,NaN,NaN,NaN,NaN
134,NaN,NaN,NaN,NaN
81,NaN,NaN,NaN,NaN
71,NaN,NaN,NaN,NaN
196,NaN,NaN,NaN,NaN
214,NaN,NaN,NaN,NaN
73,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
70,NaN,NaN,NaN,NaN
133,NaN,NaN,NaN,NaN
135,NaN,NaN,NaN,NaN
78,NaN,NaN,NaN,NaN
178,NaN,NaN,NaN,NaN
48,NaN,NaN,NaN,NaN
141,NaN,NaN,NaN,NaN
146,NaN,NaN,NaN,NaN
76,NaN,NaN,NaN,NaN
169,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
267,NaN,NaN,NaN,NaN
390,NaN,NaN,NaN,NaN
202,NaN,NaN,NaN,NaN
61,NaN,NaN,NaN,NaN
229,NaN,NaN,NaN,NaN
211,NaN,NaN,NaN,NaN
67,NaN,NaN,NaN,NaN
109,NaN,NaN,NaN,NaN
142,NaN,NaN,NaN,NaN
140,NaN,NaN,NaN,NaN
60,NaN,NaN,NaN,NaN
115,NaN,NaN,NaN,NaN
146,NaN,NaN,NaN,NaN
171,NaN,NaN,NaN,NaN
340,NaN,NaN,NaN,NaN
353,NaN,NaN,NaN,NaN
201,NaN,NaN,NaN,NaN
91,NaN,NaN,NaN,NaN
182,NaN,NaN,NaN,NaN
34,NaN,NaN,NaN,NaN
78,NaN,NaN,NaN,NaN
79,NaN,NaN,NaN,NaN
23,NaN,NaN,NaN,NaN
79,NaN,NaN,NaN,NaN
78,NaN,NaN,NaN,NaN
89,NaN,NaN,NaN,NaN
105,NaN,NaN,NaN,NaN
87,NaN,NaN,NaN,NaN
73,NaN,NaN,NaN,NaN
40,NaN,NaN,NaN,NaN
115,NaN,NaN,NaN,NaN
140,NaN,NaN,NaN,NaN
179,NaN,NaN,NaN,NaN
145,NaN,NaN,NaN,NaN
69,NaN,NaN,NaN,NaN
215,NaN,NaN,NaN,NaN
239,NaN,NaN,NaN,NaN
146,NaN,NaN,NaN,NaN
138,NaN,NaN,NaN,NaN
194,NaN,NaN,NaN,NaN
279,NaN,NaN,NaN,NaN
276,NaN,NaN,NaN,NaN
149,NaN,NaN,NaN,NaN
95,NaN,NaN,NaN,NaN
111,NaN,NaN,NaN,NaN
152,NaN,NaN,NaN,NaN
134,NaN,NaN,NaN,NaN
118,NaN,NaN,NaN,NaN
97,NaN,NaN,NaN,NaN
21,NaN,NaN,NaN,NaN
111,NaN,NaN,NaN,NaN
137,NaN,NaN,NaN,NaN
327,NaN,NaN,NaN,NaN
41,NaN,NaN,NaN,NaN
30,NaN,NaN,NaN,NaN
83,NaN,NaN,NaN,NaN
140,NaN,NaN,NaN,NaN
143,NaN,NaN,NaN,NaN
211,NaN,NaN,NaN,NaN
160,NaN,NaN,NaN,NaN
106,NaN,NaN,NaN,NaN
137,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
223,NaN,NaN,NaN,NaN
151,NaN,NaN,NaN,NaN
218,NaN,NaN,NaN,NaN
94,NaN,NaN,NaN,NaN
153,NaN,NaN,NaN,NaN
85,NaN,NaN,NaN,NaN
101,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
87,NaN,NaN,NaN,NaN
176,NaN,NaN,NaN,NaN
160,NaN,NaN,NaN,NaN
109,NaN,NaN,NaN,NaN
51,NaN,NaN,NaN,NaN
119,NaN,NaN,NaN,NaN
266,NaN,NaN,NaN,NaN
249,NaN,NaN,NaN,NaN
131,NaN,NaN,NaN,NaN
184,NaN,NaN,NaN,NaN
109,NaN,NaN,NaN,NaN
110,NaN,NaN,NaN,NaN
100,NaN,NaN,NaN,NaN
94,NaN,NaN,NaN,NaN
115,NaN,NaN,NaN,NaN
57,NaN,NaN,NaN,NaN
77,NaN,NaN,NaN,NaN
166,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
88,NaN,NaN,NaN,NaN
146,NaN,NaN,NaN,NaN
151,NaN,NaN,NaN,NaN
65,NaN,NaN,NaN,NaN
59,NaN,NaN,NaN,NaN
137,NaN,NaN,NaN,NaN
62,NaN,NaN,NaN,NaN
125,NaN,NaN,NaN,NaN
86,NaN,NaN,NaN,NaN
195,NaN,NaN,NaN,NaN
159,NaN,NaN,NaN,NaN
163,NaN,NaN,NaN,NaN
643,NaN,NaN,NaN,NaN
712,NaN,NaN,NaN,NaN
239,NaN,NaN,NaN,NaN
169,NaN,NaN,NaN,NaN
56,NaN,NaN,NaN,NaN
70,NaN,NaN,NaN,NaN
268,NaN,NaN,NaN,NaN
169,NaN,NaN,NaN,NaN
279,NaN,NaN,NaN,NaN
220,NaN,NaN,NaN,NaN
171,NaN,NaN,NaN,NaN
202,NaN,NaN,NaN,NaN
37,NaN,NaN,NaN,NaN
66,NaN,NaN,NaN,NaN
89,NaN,NaN,NaN,NaN
138,NaN,NaN,NaN,NaN
211,NaN,NaN,NaN,NaN
182,NaN,NaN,NaN,NaN
83,NaN,NaN,NaN,NaN
206,NaN,NaN,NaN,NaN
146,NaN,NaN,NaN,NaN
95,NaN,NaN,NaN,NaN
196,NaN,NaN,NaN,NaN
364,NaN,NaN,NaN,NaN
207,NaN,NaN,NaN,NaN
210,NaN,NaN,NaN,NaN
242,NaN,NaN,NaN,NaN
229,NaN,NaN,NaN,NaN
240,NaN,NaN,NaN,NaN
72,NaN,NaN,NaN,NaN
69,NaN,NaN,NaN,NaN
147,NaN,NaN,NaN,NaN
215,NaN,NaN,NaN,NaN
170,NaN,NaN,NaN,NaN
335,NaN,NaN,NaN,NaN
92,NaN,NaN,NaN,NaN
91,NaN,NaN,NaN,NaN
53,NaN,NaN,NaN,NaN
117,NaN,NaN,NaN,NaN
163,NaN,NaN,NaN,NaN
284,NaN,NaN,NaN,NaN
551,NaN,NaN,NaN,NaN
417,NaN,NaN,NaN,NaN
317,NaN,NaN,NaN,NaN
274,NaN,NaN,NaN,NaN
238,NaN,NaN,NaN,NaN
204,NaN,NaN,NaN,NaN
226,NaN,NaN,NaN,NaN
142,NaN,NaN,NaN,NaN
128,NaN,NaN,NaN,NaN
152,NaN,NaN,NaN,NaN
107,NaN,NaN,NaN,NaN
136,NaN,NaN,NaN,NaN
141,NaN,NaN,NaN,NaN
191,NaN,NaN,NaN,NaN
309,NaN,NaN,NaN,NaN
266,NaN,NaN,NaN,NaN
334,NaN,NaN,NaN,NaN
220,NaN,NaN,NaN,NaN
265,NaN,NaN,NaN,NaN
137,NaN,NaN,NaN,NaN
185,NaN,NaN,NaN,NaN
181,NaN,NaN,NaN,NaN
111,NaN,NaN,NaN,NaN
141,NaN,NaN,NaN,NaN
69,NaN,NaN,NaN,NaN
182,NaN,NaN,NaN,NaN
203,NaN,NaN,NaN,NaN
203,NaN,NaN,NaN,NaN
211,NaN,NaN,NaN,NaN
150,NaN,NaN,NaN,NaN
56,NaN,NaN,NaN,NaN
117,NaN,NaN,NaN,NaN
145,NaN,NaN,NaN,NaN
141,NaN,NaN,NaN,NaN
156,NaN,NaN,NaN,NaN
235,NaN,NaN,NaN,NaN
222,NaN,NaN,NaN,NaN
213,NaN,NaN,NaN,NaN
199,NaN,NaN,NaN,NaN
49,NaN,NaN,NaN,NaN
65,NaN,NaN,NaN,NaN
141,NaN,NaN,NaN,NaN
190,NaN,NaN,NaN,NaN
197,NaN,NaN,NaN,NaN
93,NaN,NaN,NaN,NaN
55,NaN,NaN,NaN,NaN
116,NaN,NaN,NaN,NaN
166,NaN,NaN,NaN,NaN
172,NaN,NaN,NaN,NaN
247,NaN,NaN,NaN,NaN
242,NaN,NaN,NaN,NaN
240,NaN,NaN,NaN,NaN
152,NaN,NaN,NaN,NaN
141,NaN,NaN,NaN,NaN
92,NaN,NaN,NaN,NaN
130,NaN,NaN,NaN,NaN
244,NaN,NaN,NaN,NaN
234,NaN,NaN,NaN,NaN
326,NaN,NaN,NaN,NaN
192,NaN,NaN,NaN,NaN
149,NaN,NaN,NaN,NaN
161,NaN,NaN,NaN,NaN
253,NaN,NaN,NaN,NaN
270,NaN,NaN,NaN,NaN
185,NaN,NaN,NaN,NaN
33,NaN,NaN,NaN,NaN
67,NaN,NaN,NaN,NaN
82,NaN,NaN,NaN,NaN
204,NaN,NaN,NaN,NaN
151,NaN,NaN,NaN,NaN
139,NaN,NaN,NaN,NaN
139,NaN,NaN,NaN,NaN
159,NaN,NaN,NaN,NaN
203,NaN,NaN,NaN,NaN
196,NaN,NaN,NaN,NaN
221,NaN,NaN,NaN,NaN
32,NaN,NaN,NaN,NaN
106,NaN,NaN,NaN,NaN
250,NaN,NaN,NaN,NaN
266,NaN,NaN,NaN,NaN
198,NaN,NaN,NaN,NaN
207,NaN,NaN,NaN,NaN
137,NaN,NaN,NaN,NaN
171,NaN,NaN,NaN,NaN
157,NaN,NaN,NaN,NaN
153,NaN,NaN,NaN,NaN
290,NaN,NaN,NaN,NaN
345,NaN,NaN,NaN,NaN
325,NaN,NaN,NaN,NaN
137,NaN,NaN,NaN,NaN
199,NaN,NaN,NaN,NaN
283,NaN,NaN,NaN,NaN
350,NaN,NaN,NaN,NaN
361,NaN,NaN,NaN,NaN
83,NaN,NaN,NaN,NaN
59,NaN,NaN,NaN,NaN
55,NaN,NaN,NaN,NaN
269,NaN,NaN,NaN,NaN
342,NaN,NaN,NaN,NaN
511,NaN,NaN,NaN,NaN
590,NaN,NaN,NaN,NaN
577,NaN,NaN,NaN,NaN
458,NaN,NaN,NaN,NaN
58,NaN,NaN,NaN,NaN
119,NaN,NaN,NaN,NaN
116,NaN,NaN,NaN,NaN
102,NaN,NaN,NaN,NaN
144,NaN,NaN,NaN,NaN
39,NaN,NaN,NaN,NaN
21,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
33,NaN,NaN,NaN,NaN
95,NaN,NaN,NaN,NaN
138,NaN,NaN,NaN,NaN
285,NaN,NaN,NaN,NaN
301,NaN,NaN,NaN,NaN
556,NaN,NaN,NaN,NaN
553,NaN,NaN,NaN,NaN
255,NaN,NaN,NaN,NaN
410,NaN,NaN,NaN,NaN
397,NaN,NaN,NaN,NaN
307,NaN,NaN,NaN,NaN
442,NaN,NaN,NaN,NaN
265,NaN,NaN,NaN,NaN
355,NaN,NaN,NaN,NaN
339,NaN,NaN,NaN,NaN
267,NaN,NaN,NaN,NaN
228,NaN,NaN,NaN,NaN
195,NaN,NaN,NaN,NaN
321,NaN,NaN,NaN,NaN
479,NaN,NaN,NaN,NaN
429,NaN,NaN,NaN,NaN
314,NaN,NaN,NaN,NaN
356,NaN,NaN,NaN,NaN
276,NaN,NaN,NaN,NaN
131,NaN,NaN,NaN,NaN
279,NaN,NaN,NaN,NaN
115,NaN,NaN,NaN,NaN
67,NaN,NaN,NaN,NaN
61,NaN,NaN,NaN,NaN
30,NaN,NaN,NaN,NaN
26,NaN,NaN,NaN,NaN
30,NaN,NaN,NaN,NaN
18,NaN,NaN,NaN,NaN
257,NaN,NaN,NaN,NaN
268,NaN,NaN,NaN,NaN
275,NaN,NaN,NaN,NaN
203,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
272,NaN,NaN,NaN,NaN
221,NaN,NaN,NaN,NaN
31,NaN,NaN,NaN,NaN
167,NaN,NaN,NaN,NaN
129,NaN,NaN,NaN,NaN
181,NaN,NaN,NaN,NaN
107,NaN,NaN,NaN,NaN
58,NaN,NaN,NaN,NaN
106,NaN,NaN,NaN,NaN
132,NaN,NaN,NaN,NaN
210,NaN,NaN,NaN,NaN
275,NaN,NaN,NaN,NaN
196,NaN,NaN,NaN,NaN
88,NaN,NaN,NaN,NaN
28,NaN,NaN,NaN,NaN
37,NaN,NaN,NaN,NaN
96,NaN,NaN,NaN,NaN
257,NaN,NaN,NaN,NaN
141,NaN,NaN,NaN,NaN
271,NaN,NaN,NaN,NaN
317,NaN,NaN,NaN,NaN
435,NaN,NaN,NaN,NaN
485,NaN,NaN,NaN,NaN
389,NaN,NaN,NaN,NaN
72,NaN,NaN,NaN,NaN
49,NaN,NaN,NaN,NaN
41,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
340,NaN,NaN,NaN,NaN
300,NaN,NaN,NaN,NaN
34,NaN,NaN,NaN,NaN
61,NaN,NaN,NaN,NaN
94,NaN,NaN,NaN,NaN
145,NaN,NaN,NaN,NaN
78,NaN,NaN,NaN,NaN
104,NaN,NaN,NaN,NaN
161,NaN,NaN,NaN,NaN
104,NaN,NaN,NaN,NaN
126,NaN,NaN,NaN,NaN
189,NaN,NaN,NaN,NaN
178,NaN,NaN,NaN,NaN
258,NaN,NaN,NaN,NaN
273,NaN,NaN,NaN,NaN
22,NaN,NaN,NaN,NaN
24,NaN,NaN,NaN,NaN
108,NaN,NaN,NaN,NaN
351,NaN,NaN,NaN,NaN
980,NaN,NaN,NaN,NaN
146,NaN,NaN,NaN,NaN
207,NaN,NaN,NaN,NaN
247,NaN,NaN,NaN,NaN
296,NaN,NaN,NaN,NaN
205,NaN,NaN,NaN,NaN
282,NaN,NaN,NaN,NaN
235,NaN,NaN,NaN,NaN
143,NaN,NaN,NaN,NaN
283,NaN,NaN,NaN,NaN
368,NaN,NaN,NaN,NaN
266,NaN,NaN,NaN,NaN
103,NaN,NaN,NaN,NaN
138,NaN,NaN,NaN,NaN
161,NaN,NaN,NaN,NaN
101,NaN,NaN,NaN,NaN
169,NaN,NaN,NaN,NaN
247,NaN,NaN,NaN,NaN
269,NaN,NaN,NaN,NaN
89,NaN,NaN,NaN,NaN
103,NaN,NaN,NaN,NaN
134,NaN,NaN,NaN,NaN
75,NaN,NaN,NaN,NaN
51,NaN,NaN,NaN,NaN
111,NaN,NaN,NaN,NaN
224,NaN,NaN,NaN,NaN
314,NaN,NaN,NaN,NaN
82,NaN,NaN,NaN,NaN
116,NaN,NaN,NaN,NaN
220,NaN,NaN,NaN,NaN
89,NaN,NaN,NaN,NaN
85,NaN,NaN,NaN,NaN
241,NaN,NaN,NaN,NaN
250,NaN,NaN,NaN,NaN
700,NaN,NaN,NaN,NaN
121,NaN,NaN,NaN,NaN
784,NaN,NaN,NaN,NaN
86,NaN,NaN,NaN,NaN
134,NaN,NaN,NaN,NaN
69,NaN,NaN,NaN,NaN
142,NaN,NaN,NaN,NaN
134,NaN,NaN,NaN,NaN
120,NaN,NaN,NaN,NaN
366,NaN,NaN,NaN,NaN
288,NaN,NaN,NaN,NaN
200,NaN,NaN,NaN,NaN
54,NaN,NaN,NaN,NaN
77,NaN,NaN,NaN,NaN
184,NaN,NaN,NaN,NaN
206,NaN,NaN,NaN,NaN
187,NaN,NaN,NaN,NaN
52,NaN,NaN,NaN,NaN
140,NaN,NaN,NaN,NaN
158,NaN,NaN,NaN,NaN
137,NaN,NaN,NaN,NaN
102,NaN,NaN,NaN,NaN
91,NaN,NaN,NaN,NaN
116,NaN,NaN,NaN,NaN
100,NaN,NaN,NaN,NaN
96,NaN,NaN,NaN,NaN
237,NaN,NaN,NaN,NaN
289,NaN,NaN,NaN,NaN
223,NaN,NaN,NaN,NaN
389,NaN,NaN,NaN,NaN
385,NaN,NaN,NaN,NaN
100,NaN,NaN,NaN,NaN
52,NaN,NaN,NaN,NaN
53,NaN,NaN,NaN,NaN
65,NaN,NaN,NaN,NaN
122,NaN,NaN,NaN,NaN
142,NaN,NaN,NaN,NaN
26,NaN,NaN,NaN,NaN
50,NaN,NaN,NaN,NaN
38,NaN,NaN,NaN,NaN
27,NaN,NaN,NaN,NaN
62,NaN,NaN,NaN,NaN
97,NaN,NaN,NaN,NaN
151,NaN,NaN,NaN,NaN
160,NaN,NaN,NaN,NaN
228,NaN,NaN,NaN,NaN
283,NaN,NaN,NaN,NaN
48,NaN,NaN,NaN,NaN
228,NaN,NaN,NaN,NaN
203,NaN,NaN,NaN,NaN
294,NaN,NaN,NaN,NaN
125,NaN,NaN,NaN,NaN
54,NaN,NaN,NaN,NaN
55,NaN,NaN,NaN,NaN
83,NaN,NaN,NaN,NaN
219,NaN,NaN,NaN,NaN
238,NaN,NaN,NaN,NaN
185,NaN,NaN,NaN,NaN
96,NaN,NaN,NaN,NaN
